"";"p";"ncomp";"RMSE";"R2";"Q2";"R2-Q2"
"1";500;3;3,53351914026637;0,407774576106822;0,306259691179562;0,101514884927259
"2";500;2;3,2876989083693;0,349088055499584;0,268142696744426;0,0809453587551577
"3";500;3;3,36956964862875;0,406192244368159;0,276355604262462;0,129836640105698
"4";500;3;3,58997304477111;0,433449249073622;0,237175919479692;0,19627332959393
"5";500;2;3,83842047016184;0,301335263517197;0,232623222843459;0,068712040673738
"6";500;2;3,5088671432318;0,338946083940341;0,239095382152221;0,0998507017881191
"7";500;2;3,58054721091965;0,35207105398248;0,279802254447081;0,0722687995353996
"8";500;2;3,50195832692451;0,30820873299273;0,256122908386733;0,0520858246059968
"9";500;3;3,31642904530385;0,469035756576385;0,257215798732004;0,211819957844381
"10";500;1;3,87315294412041;0,197901984638776;0,0625288292637235;0,135373155375053
"11";500;2;3,69552994074914;0,260931907618097;0,266746646337892;-0,00581473871979488
"12";500;2;3,28062052311998;0,365123586166726;0,267461954317361;0,0976616318493646
"13";500;2;3,56115797379165;0,36939559043787;0,235031108862528;0,134364481575342
"14";500;5;3,43586289517806;0,680719873826345;0,371896633876133;0,308823239950211
"15";500;4;3,4578279790871;0,609973027452075;0,317087849786944;0,292885177665131
"16";500;2;3,5295355520609;0,311360840319678;0,311760326489091;-0,000399486169413099
"17";500;3;3,31853314405324;0,428159436663378;0,28160410461701;0,146555332046368
"18";500;4;3,63120637947007;0,59257478158219;0,250123614341064;0,342451167241125
"19";500;2;3,5142293357686;0,387697228094184;0,20999130124712;0,177705926847064
"20";500;3;3,24743558055628;0,514254555963629;0,367281372777508;0,14697318318612
"21";500;2;3,31584895004415;0,367280919046881;0,273987735894634;0,0932931831522461
"22";500;4;3,47341821397501;0,455750339396441;0,287075865639202;0,168674473757239
"23";500;2;3,5049432180534;0,366635297249677;0,287035541926576;0,0795997553231012
"24";500;2;3,65521920968506;0,268798642556115;0,154628442302854;0,114170200253261
"25";500;5;3,57543725990258;0,762217652194474;0,209774954094812;0,552442698099662
"26";500;3;3,58215637021758;0,545216569689729;0,301167315156826;0,244049254532903
