"";"q";"ncomp";"RMSE";"R2";"Q2";"R2-Q2"
"1";25;3;3,09362827797489;0,838297041222585;0,755695591997969;0,0826014492246164
"2";25;3;3,14538785021558;0,856299280264556;0,728513765302812;0,127785514961744
"3";25;2;3,16123456234777;0,804912187487729;0,712206743750447;0,0927054437372823
"4";25;3;3,11049724187943;0,856062701947817;0,712195234559336;0,143867467388481
"5";25;2;3,31902340047045;0,8179349045339;0,724124862358644;0,0938100421752563
"6";25;2;3,11633320953164;0,813738541635907;0,714789193436021;0,0989493481998863
"7";25;3;2,94940173482839;0,840459542686843;0,744396206262267;0,0960633364245753
"8";25;2;3,2218560660465;0,774074519096308;0,666809014229243;0,107265504867066
"9";25;2;3,07494008417478;0,777686362554152;0,709281102200196;0,0684052603539557
"10";25;3;2,94903319932622;0,852755857324818;0,771533381089788;0,0812224762350291
"11";25;3;3,0061610622251;0,872901982840288;0,766457067758591;0,106444915081698
"12";25;2;3,44807833918228;0,820449554571465;0,698373561314349;0,122075993257116
"13";25;2;3,28546940750301;0,768553516904819;0,730189171854528;0,0383643450502904
"14";25;3;3,00230489890538;0,839762775770393;0,726663626224897;0,113099149545495
"15";25;2;2,97656673431646;0,815008877277166;0,71476891565447;0,100239961622696
"16";25;2;3,36559466890227;0,780544909962831;0,718144576593383;0,0624003333694476
"17";25;2;3,13292419914169;0,813173311896711;0,739478342211478;0,0736949696852337
"18";25;3;3,14144165049705;0,831713469048643;0,744713541338587;0,0869999277100562
"19";25;2;3,25791392478383;0,763532091772309;0,728103979933064;0,0354281118392455
"20";25;3;3,06397353269472;0,838217041629146;0,724353104995499;0,113863936633647
"21";25;2;3,1535075289099;0,804543226403166;0,727408702491509;0,0771345239116569
"22";25;3;2,94136492189414;0,827715148714515;0,746371451965728;0,0813436967487869
"23";25;2;3,11170788384227;0,828160138211385;0,732546010073059;0,0956141281383259
"24";25;2;2,99052406567432;0,810179755764896;0,729153084354532;0,0810266714103636
"25";25;2;3,10602541330309;0,769530803743578;0,743706627090293;0,0258241766532855
"26";25;3;2,92795198304075;0,797775944333973;0,734105817066294;0,0636701272676788
"27";25;3;3,07539164357643;0,828122571685157;0,764864725489383;0,0632578461957738
