"";"noise_weight";"ncomp";"RMSE";"R2";"Q2";"R2-Q2"
"24";0,5;2;2,55904733324419;0,721242112030044;0,583597543727996;0,137644568302048
"25";0,5;2;2,45645254584692;0,735953867726966;0,561507972984812;0,174445894742154
"26";0,5;2;2,21903544026212;0,804973794846344;0,64321067871196;0,161763116134384
"27";0,5;2;2,25092900408427;0,723359368590438;0,627229193241075;0,0961301753493633
"28";0,5;2;2,06692975762758;0,783189411509099;0,725596243019585;0,0575931684895142
"29";0,5;2;2,17203373939032;0,782275415475234;0,659660084671308;0,122615330803927
"30";0,5;2;1,86829877674984;0,839263674719556;0,747116654152886;0,0921470205666698
"31";0,5;2;2,07748408138167;0,823270515982052;0,708999594670927;0,114270921311125
"32";0,5;2;2,30045979185698;0,751058756317426;0,623264712060857;0,127794044256569
"33";0,5;2;2,49500393011848;0,633155434283665;0,584386662382703;0,048768771900962
"34";0,5;2;2,3505760091444;0,732841535264859;0,580931692085077;0,151909843179781
"35";0,5;2;2,31832384286947;0,754989795613846;0,627105088017348;0,127884707596498
"36";0,5;2;2,1839293428858;0,782509922212419;0,655009841959035;0,127500080253383
"37";0,5;2;2,4003138224796;0,696216654794758;0,577995151486526;0,118221503308232
"38";0,5;2;2,27995703395321;0,693509599222956;0,617658398375743;0,0758512008472132
"39";0,5;2;2,01618469377416;0,777019371961854;0,679516324124476;0,0975030478373776
"40";0,5;2;2,36182447103674;0,728098064295077;0,610042359785202;0,118055704509874
"41";0,5;2;2,59842907785862;0,660306186986386;0,552695977599401;0,107610209386985
"42";0,5;2;2,3993611404213;0,784876614199879;0,611640223549588;0,173236390650291
"43";0,5;2;2,13345897647359;0,796361896462854;0,671747744126527;0,124614152336327
"44";0,5;2;2,19739496320305;0,801286447520386;0,655129488094763;0,146156959425623
"45";0,5;2;2,44959659958399;0,679527590639258;0,54108623328066;0,138441357358598
"46";0,5;2;2,28563796678458;0,72412171443712;0,64271098100469;0,0814107334324301
"47";0,5;2;2,5027339579259;0,752957521057959;0,589402721849914;0,163554799208044
"48";0,5;2;2,12717048698395;0,744178099194275;0,669861299315651;0,0743167998786245
"49";0,5;2;1,96305496941235;0,783975328792823;0,694275329682333;0,0896999991104895
"50";0,5;2;2,26052867940656;0,774842177136066;0,654830512546649;0,120011664589416
"51";0,5;2;2,09236469439135;0,804944304795062;0,70489073564064;0,100053569154422
"52";0,5;2;2,18814621956971;0,767524151880025;0,63598744732014;0,131536704559885
"53";0,5;2;2,1407907767523;0,729519837280406;0,670078442497889;0,0594413947825172
"54";0,5;2;2,23288049536706;0,751122578192952;0,625500389161961;0,125622189030992
"55";0,5;2;2,44449609542723;0,717152414166687;0,638624807640622;0,0785276065260644
"56";0,5;2;2,55745977744054;0,701874284873115;0,557119135516628;0,144755149356487
"57";0,5;2;2,29120938156167;0,709891794043888;0,653075035535825;0,056816758508063
"58";0,5;2;2,36083208612866;0,743815765168074;0,570309402179463;0,173506362988612
"59";0,5;2;2,47353469796994;0,717500438199624;0,617183569966159;0,100316868233464
"60";0,5;2;2,42934966264989;0,694051668939584;0,594911137962351;0,0991405309772333
"61";0,5;2;2,2839221332579;0,669343814046818;0,613264467939811;0,0560793461070067
"62";0,5;2;2,10265607728892;0,866250556605422;0,753115609635601;0,113134946969821
"63";0,5;2;2,38656318475053;0,756089529137527;0,605756309894979;0,150333219242549
"64";0,5;2;2,15379680368707;0,767078663079706;0,712515669425891;0,0545629936538143
"65";0,5;2;2,06248944458909;0,79442272292122;0,700254724185184;0,0941679987360362
"66";0,5;2;2,22504401471883;0,782112801536115;0,640873007633247;0,141239793902868
"67";0,5;2;2,48600172350048;0,716797475240645;0,556481287492645;0,160316187747999
"68";0,5;2;2,52268460485052;0,7082540679579;0,543882689919865;0,164371378038035
"69";0,5;2;2,05175156119807;0,787829078047909;0,700480502685006;0,0873485753629037
"70";0,5;2;2,18909154934011;0,771191599424202;0,645387174966797;0,125804424457404
"71";0,5;2;2,32949140083824;0,667506130707887;0,611644711120858;0,0558614195870291
"72";0,5;2;2,08718042954809;0,789403290386769;0,718029824815889;0,0713734655708804
"73";0,5;2;2,42250810240296;0,749569096696297;0,587666270108834;0,161902826587463
"74";0,5;2;2,54267704939891;0,708667144461413;0,521348345076184;0,187318799385229
"75";0,5;2;2,38351544596768;0,770638556524854;0,598294313610314;0,172344242914541
"76";0,5;2;2,38242777214753;0,709131855503318;0,618785016861683;0,0903468386416353
"77";0,5;2;2,06981782854495;0,806469194182522;0,703188062336333;0,103281131846189
"78";0,5;2;2,38178470324689;0,719858385052045;0,624217637738077;0,0956407473139688
"79";0,5;2;2,13574458521025;0,787347938072369;0,66421160840416;0,123136329668209
"80";0,5;2;2,30203619236941;0,741301593479056;0,623112987018362;0,118188606460695
"81";0,5;2;2,45119616239518;0,715744560187997;0,555166762011254;0,160577798176743
"82";0,5;2;2,25151791602006;0,738632892155883;0,652377739556789;0,0862551525990937
"83";0,5;2;2,25196852477882;0,753809121949543;0,660070504838314;0,0937386171112287
"84";0,5;2;2,36590949666288;0,690173092360813;0,591102388908647;0,0990707034521664
"85";0,5;2;2,18676582945547;0,77985133169549;0,699510930269661;0,0803404014258289
"86";0,5;2;2,43054879030777;0,745508872290985;0,592574826395887;0,152934045895098
"87";0,5;2;2,51424474951789;0,677395873276803;0,546407349473156;0,130988523803646
"88";0,5;2;2,20547939982408;0,805688493669651;0,668162412434914;0,137526081234737
"89";0,5;2;2,18103001830468;0,830132900816335;0,687368278371285;0,14276462244505
"90";0,5;2;1,98086657390505;0,808824815699221;0,719022666144004;0,0898021495552175
"91";0,5;2;2,36677644354329;0,742243284429418;0,627211866180853;0,115031418248564
"92";0,5;2;2,17302193250596;0,801527176110871;0,68766146709363;0,113865709017241
"93";0,5;2;2,14111710704281;0,714685295350162;0,650781043990313;0,0639042513598481
"94";0,5;2;2,34456663640704;0,770249555623441;0,590939340590208;0,179310215033233
"95";0,5;2;2,27521576981073;0,770202784459639;0,654201169919781;0,116001614539858
"96";0,5;2;2,45386732056769;0,727080583477284;0,564233553797058;0,162847029680226
"97";0,5;2;2,29993989047574;0,764061273020147;0,6409307226448;0,123130550375347
"98";0,5;2;2,38417762702464;0,746130336468514;0,587354705657881;0,158775630810632
"99";0,5;2;2,68296648373288;0,508213435043254;0,527820996959019;-0,019607561915765
"100";0,5;2;2,28613396942138;0,723555327550259;0,59642048446377;0,127134843086489
