"";"noise_weight";"ncomp";"RMSE";"R2";"Q2";"R2-Q2"
"1";0,5;4;1,6333170554881;0,89997004909468;0,811593407992678;0,0883766411020024
"2";0,5;4;1,76857934848204;0,912656365640764;0,770304532416734;0,14235183322403
"3";0,5;5;1,71882636629713;0,898943462154083;0,786608900385283;0,112334561768801
"4";0,5;4;1,65256940239723;0,874493161830918;0,805072568533676;0,0694205932972422
"5";0,5;4;1,89969438131714;0,880402069247653;0,776283294990977;0,104118774256677
"6";0,5;4;1,95727216782325;0,896316121336176;0,735644394902806;0,16067172643337
"7";0,5;4;1,73633286662819;0,912977894663153;0,760911927351239;0,152065967311914
"8";0,5;4;1,73779298226147;0,862813349244963;0,79219238380067;0,0706209654442926
"9";0,5;4;1,82573036409214;0,872134121132072;0,756833100305586;0,115301020826486
"10";0,5;4;1,85299415023761;0,886703362644057;0,764528609075495;0,122174753568562
"11";0,5;4;2,04805763228994;0,873332218667952;0,722355609504774;0,150976609163178
"12";0,5;4;1,69915836752426;0,884428878208742;0,80566001500345;0,0787688632052919
"13";0,5;4;1,884217889954;0,885684345397111;0,739607005523412;0,146077339873699
"14";0,5;4;1,87912156231503;0,873577444083224;0,761035011853863;0,112542432229361
"15";0,5;4;1,85559636406685;0,865236063119928;0,726425024898661;0,138811038221268
"16";0,5;3;1,91622374408562;0,852733756844349;0,726576077146296;0,126157679698053
"17";0,5;4;1,8439424918385;0,874159875857979;0,767617725847009;0,10654215001097
"18";0,5;4;1,90819918073807;0,895089529277501;0,771540972618258;0,123548556659243
"19";0,5;4;1,76139516877145;0,895364524239945;0,745773301348638;0,149591222891308
"20";0,5;4;1,7856167236869;0,888164773814694;0,805341659276087;0,0828231145386076
"21";0,5;4;1,70133430388035;0,890062075175224;0,793781787842163;0,096280287333061
"22";0,5;4;1,66283654146211;0,898101634547011;0,807341479372715;0,0907601551742966
"23";0,5;5;1,60195394180015;0,912519968264474;0,811790251289613;0,100729716974861
"24";0,5;4;1,92051473402868;0,880124166717502;0,740656545403143;0,139467621314359
"25";0,5;5;1,75780511891952;0,899412153668693;0,790582539054977;0,108829614613716
"26";0,5;4;1,93908860867699;0,887924387993183;0,736445260569796;0,151479127423387
"27";0,5;3;1,88496033032224;0,853808594507625;0,756440908684024;0,0973676858236007
"28";0,5;4;1,81183412414552;0,889375527196867;0,749890214081841;0,139485313115026
"29";0,5;4;1,73164597614539;0,879167320858743;0,782659682282935;0,0965076385758081
"30";0,5;5;1,85275798165909;0,884142385560163;0,776651306342685;0,107491079217478
"31";0,5;5;1,87608773678805;0,877762261013836;0,739642998310059;0,138119262703777
