"";"p";"ncomp";"rmse";"R2";"Q2";"R2-Q2"
"1";1000;1;3,87425949914267;0,233169914318925;0,0209496767026602;0,212220237616265
"2";1000;1;4,18368307374177;0,230202319393948;0,0215041418103283;0,208698177583619
"3";1000;1;4,23077865580587;0,236750270994833;-0,0341280368717425;0,270878307866576
"4";1000;1;3,99755549812466;0,266508951241853;-0,0139787886190659;0,280487739860919
"5";1000;1;4,18323957130559;0,363529451538133;0,0281009248355629;0,33542852670257
"6";1000;1;4,05098898105431;0,245435609128354;0,023553150870074;0,22188245825828
"7";1000;1;3,90918955322491;0,250714505458906;0,0341859441474692;0,216528561311437
"8";1000;1;3,9232842519816;0,319662383264434;0,0122128644088528;0,307449518855581
"9";1000;1;4,2226751547905;0,27441459093763;0,0110588507830879;0,263355740154542
"10";1000;1;4,15486047761062;0,223441681032405;-0,0200821712199815;0,243523852252387
"11";1000;1;3,9452986089086;0,308236325618414;-0,0179500039399059;0,32618632955832
"12";1000;1;4,35059275877115;0,23408777775973;-0,0113341947417482;0,245421972501478
"13";1000;1;4,01823443931177;0,334052624049781;-0,0154250371812892;0,34947766123107
"14";1000;1;4,00376976984774;0,23748689574564;-0,0231666724953858;0,260653568241026
"15";1000;1;4,01772521451943;0,258405211178142;-0,00525793919941364;0,263663150377555
"16";1000;1;4,0289062590358;0,236850669092456;0,0260773304084166;0,210773338684039
"17";1000;1;4,11241290957009;0,302121703788076;0,0163354540593843;0,285786249728692
"18";1000;1;3,91484731779683;0,335701163744605;-0,034415286218016;0,370116449962621
"19";1000;1;4,19610122917841;0,233181207532791;-0,0150201832610717;0,248201390793862
"20";1000;1;3,93777448889372;0,296720132091051;0,0339724482877173;0,262747683803333
"21";1000;1;4,05572505663551;0,218156877706806;0,0028441144778486;0,215312763228957
"22";1000;1;3,99940660167142;0,312320572847912;0,0368025347829175;0,275518038064995
"23";1000;1;4,02454370017521;0,304369314014489;0,0453778706480297;0,258991443366459
"24";1000;1;4,05176868919055;0,334313192715765;0,024561801160249;0,309751391555516
"25";1000;1;4,05323012827304;0,320896642827083;0,0344610025049641;0,286435640322119
"26";1000;1;4,13470122440208;0,301809711907822;0,0255101606721115;0,276299551235711
"27";1000;1;4,13648402662103;0,291684017570756;0,0198320538874772;0,271851963683279
"28";1000;1;3,98413851412164;0,314771116388695;0,0586213820580924;0,256149734330602
"29";1000;1;3,95360598954303;0,224487348148426;-0,0193489166711946;0,24383626481962
"30";1000;1;4,14142149590572;0,27364066498906;0,0315791442715704;0,24206152071749
"31";1000;1;3,98147917802157;0,256248554570677;0,00714844980086859;0,249100104769808
"32";1000;1;3,90602008229686;0,293778479093334;-0,010264352400321;0,304042831493655
"33";1000;1;4,00736945826492;0,299584892504944;0,00473166651837553;0,294853225986569
"34";1000;1;3,82820918703431;0,309392908270591;0,0691887327071747;0,240204175563416
"35";1000;1;4,27075193733361;0,243189996949866;0,00975218311978332;0,233437813830083
