"";"q";"ncomp";"RMSE";"R2";"Q2";"R2-Q2"
"1";10;4;2,57598652539018;0,504840920213664;0,538639432640181;-0,0337985124265164
"2";10;4;2,65401213076351;0,552661203729629;0,506774576080681;0,0458866276489484
"3";10;4;2,66783943917757;0,550049774530409;0,525432089729636;0,0246176848007726
"4";10;4;2,83424241984564;0,497719840370495;0,480788772672334;0,0169310676981606
"5";10;4;2,81505645145014;0,541417089626081;0,494431532395092;0,0469855572309893
"6";10;4;2,69631326761318;0,4913985585149;0,532175662218517;-0,040777103703617
"7";10;4;2,77618961527738;0,504415792807621;0,495919210309672;0,00849658249794905
"8";10;4;2,67729686417459;0,555780316654815;0,468544182261848;0,0872361343929662
"9";10;3;3,0231027037882;0,468105237449753;0,382941919587148;0,0851633178626048
"10";10;4;2,71113260324815;0,521853638151609;0,481482285950764;0,040371352200845
"11";10;3;2,82389953257581;0,455856347361108;0,44238248532239;0,0134738620387181
"12";10;4;2,70868395115062;0,509920817214751;0,491969803127462;0,0179510140872897
"13";10;4;2,73447556302524;0,563744438022831;0,511943491273368;0,0518009467494627
"14";10;4;2,62537293985927;0,489247179410414;0,5135709866383;-0,0243238072278863
"15";10;3;2,93835015101231;0,445579104443917;0,412538436965861;0,0330406674780562
"16";10;4;2,68284894462742;0,592824862098096;0,475221361503245;0,117603500594851
"17";10;4;2,667423957056;0,49970485658484;0,506345708904631;-0,00664085231979106
"18";10;4;2,74581950820402;0,552155435214452;0,486046757595281;0,0661086776191714
"19";10;4;2,66980541498267;0,538015365814799;0,494704206936548;0,0433111588782509
"20";10;2;3,07792685258895;0,368726141524566;0,310019148612721;0,0587069929118448
"21";10;4;2,7029038679817;0,515589458150367;0,489816732725911;0,0257727254244554
"22";10;4;2,60785403792757;0,546685965813891;0,546919012241628;-0,000233046427736916
"23";10;4;2,52580327036991;0,524800618913011;0,527610560114738;-0,00280994120172662
"24";10;2;3,15202108708301;0,345386860276756;0,330700086169506;0,0146867741072497
"25";10;4;2,71953255781036;0,496637150271083;0,504483838267589;-0,00784668799650623
"26";10;4;2,4796212500811;0,555952351812093;0,569905854223013;-0,0139535024109201
