"";"p";"ncomp";"rmse";"R2";"Q2";"R2-Q2"
"1";1000;6;4,13753270455061;0,973275881007144;0,0809007510345771;0,892375129972567
"2";1000;3;3,75513697399875;0,737606332099742;0,0794771831507196;0,658129148949023
"3";1000;5;3,87680070886492;0,95866422038304;0,107929873806947;0,850734346576093
"4";1000;3;3,94174677519104;0,778024504945021;0,0372498161410814;0,740774688803939
"5";1000;5;3,954783142455;0,951070039566784;0,0703658230039852;0,880704216562799
"6";1000;4;3,92223448980951;0,895455394651343;0,106542646544838;0,788912748106505
"7";1000;4;4,10973173921908;0,923880401788365;0,0887998344768713;0,835080567311494
"8";1000;3;3,81417092072788;0,771790658654428;0,0364873227867222;0,735303335867706
"9";1000;3;4,13330784201867;0,788781507495756;0,0852837722382616;0,703497735257495
"10";1000;4;3,82620018389687;0,911907079734456;0,0953485830024309;0,816558496732025
"11";1000;4;4,0323056896208;0,920486032781454;0,049829696583338;0,870656336198116
"12";1000;3;3,6280868877243;0,809364649698388;0,0750567022770201;0,734307947421368
"13";1000;10;3,95009332077001;0,99867477633295;0,0667770899286012;0,931897686404348
"14";1000;4;3,8981374291639;0,914553619135682;0,0862020294622896;0,828351589673392
"15";1000;4;3,82123491890175;0,889507711006521;0,0889857885510312;0,80052192245549
"16";1000;3;4,0742338053041;0,733526276610705;0,0442789570175345;0,689247319593171
"17";1000;10;4,04755022652345;0,998672919240014;0,0571760912358804;0,941496828004134
"18";1000;4;3,72431707985342;0,931870576349017;0,0931394034760792;0,838731172872938
"19";1000;5;3,97131994935853;0,952458954621137;0,067183761457098;0,885275193164039
"20";1000;9;3,85507944333545;0,996259486857202;0,100401796409029;0,895857690448172
"21";1000;4;3,97211657037911;0,931125267400924;0,0370762504850362;0,894049016915888
"22";1000;4;3,83558730994985;0,923567043158698;0,0957965331921261;0,827770509966572
"23";1000;4;3,99514348182944;0,893550224948667;0,0818831019570776;0,811667122991589
"24";1000;4;4,11182954452462;0,921530693593785;0,125462926786811;0,796067766806974
"25";1000;4;3,99383753010995;0,918725526057409;0,0783107571445141;0,840414768912895
"26";1000;4;4,01909956448634;0,890789116267434;0,000798167943945272;0,889990948323489
"27";1000;4;4,09687125466543;0,916152459878971;0,049698084077182;0,866454375801789
"28";1000;4;4,00535388048238;0,889403387171138;0,00594281845679767;0,88346056871434
"29";1000;4;3,89644061446427;0,890759773865836;0,115894520738589;0,774865253127248
"30";1000;4;3,8992388355886;0,895717613611504;0,109753628662524;0,785963984948979
"31";1000;7;4,18238847293198;0,984456660162034;0,0166993665201108;0,967757293641923
"32";1000;4;3,87989445186919;0,91861116449129;0,097438554613514;0,821172609877776
"33";1000;9;3,77665403277309;0,996874370521335;0,115494145137195;0,88138022538414
"34";1000;10;3,85971374895683;0,9988721371739;0,129782737621885;0,869089399552015
"35";1000;4;3,94313349275204;0,912142248896084;0,0594088167701802;0,852733432125903
"36";1000;2;3,90682168401528;0,546354769269788;0,073564586698715;0,472790182571073
"37";1000;4;3,83710137271005;0,907368313757226;0,0387116050567355;0,86865670870049
"38";1000;7;3,76867924471016;0,983706967893118;0,0818569765427052;0,901849991350413
"39";1000;3;4,01156160880103;0,816450706932254;0,0678894559041402;0,748561251028114
"40";1000;4;3,86619727446917;0,900244064882466;0,0998775261651312;0,800366538717335
"41";1000;4;3,94561906209215;0,908333858083378;0,0371805862819679;0,87115327180141
"42";1000;4;3,80938125790747;0,898558149065242;0,0929824698391538;0,805575679226088
"43";1000;10;3,92890293866314;0,998759082391033;0,0646142248177093;0,934144857573323
"44";1000;4;4,27951033277215;0,917552702798262;0,0791381605139493;0,838414542284313
"45";1000;4;4,12933443486118;0,902409897651018;0,0870273850822317;0,815382512568786
"46";1000;4;4,08950879954257;0,90036334854955;0,0522074894701553;0,848155859079395
"47";1000;10;4,11883706928621;0,998846863190603;0,0446841142508319;0,954162748939772
"48";1000;4;3,95593228451181;0,92131096465491;0,0452361337512278;0,876074830903682
"49";1000;4;4,14103956724756;0,913878573663268;0,0678608477137607;0,846017725949508
"50";1000;10;3,94283799406842;0,998678373598971;0,0433092275565491;0,955369146042422
"51";1000;3;4,08274860358518;0,798758799710972;0,103173847012483;0,695584952698489
"52";1000;3;4,12949044534671;0,747287599016291;0,0755741641709409;0,67171343484535
"53";1000;5;3,79333648567516;0,955369961484542;0,0687999458837573;0,886570015600785
"54";1000;2;3,97774546995381;0,585667215516146;0,0587282714791882;0,526938944036958
"55";1000;6;3,88834409093232;0,977230308461107;0,0360259016297735;0,941204406831333
"56";1000;4;3,9352921657838;0,889174069828316;0,0842887531764759;0,80488531665184
"57";1000;4;3,93521358482952;0,905627082216763;0,0674592936406029;0,83816778857616
"58";1000;4;4,00370832434772;0,921229242312167;0,100949161081694;0,820280081230472
"59";1000;2;4,09348045011583;0,592504613214428;-0,0565253824257141;0,649029995640142
"60";1000;7;4,141242456617;0,983961787914212;0,0626862815639085;0,921275506350304
"61";1000;2;3,87063399517352;0,566636404051281;0,0736178752326335;0,493018528818647
"62";1000;4;3,8698046860461;0,906291726636371;0,101703317053885;0,804588409582486
"63";1000;5;3,7759993024402;0,955831662131731;0,073408003261336;0,882423658870395
"64";1000;5;3,79916685741042;0,963271247603051;0,0713516064684036;0,891919641134648
"65";1000;2;3,84269862643049;0,672375339004731;0,0910643073716324;0,581311031633099
"66";1000;3;4,07826198418882;0,77281392599664;0,0538191835053881;0,718994742491252
"67";1000;4;3,76178162560991;0,916961047494116;0,118287660953462;0,798673386540654
"68";1000;4;3,94541698673058;0,894788639910103;0,0765847082031553;0,818203931706948
"69";1000;7;3,76605789866983;0,983422783566573;0,0363163925272666;0,947106391039306
"70";1000;5;3,86570601094046;0,961245439913123;0,0940448765218175;0,867200563391306
"71";1000;5;3,74780459933263;0,95854633279159;0,0507226815068226;0,907823651284767
"72";1000;2;3,84996410700825;0,603439452317031;0,0377567381855858;0,565682714131445
"73";1000;5;3,97605173473309;0,960308513783321;0,0203318580512578;0,939976655732064
"74";1000;3;4,30402032754168;0,801073591039278;0,103633589067342;0,697440001971936
"75";1000;4;3,97032733322517;0,881033835898375;0,0694883688232684;0,811545467075106
"76";1000;9;4,09915627160429;0,997353795143233;0,0398610422237213;0,957492752919512
"77";1000;4;3,84141872556054;0,930030945223363;0,0986347176779983;0,831396227545365
"78";1000;4;3,80842602879507;0,91894444177522;0,0986858598451335;0,820258581930086
"79";1000;7;3,77236390811662;0,98743642642727;0,108771116870532;0,878665309556738
"80";1000;4;3,83265937977676;0,907594348830033;0,104010170849721;0,803584177980311
"81";1000;3;3,87243100350868;0,772354298955074;0,120874175132458;0,651480123822616
"82";1000;5;4,04393996025469;0,965773309284068;0,102465838811914;0,863307470472154
"83";1000;4;3,89953616041192;0,906845939724243;0,0839271909637376;0,822918748760505
"84";1000;4;3,95877026454838;0,903162928429173;0,043414312624511;0,859748615804662
"85";1000;3;3,98571378926853;0,751913463336834;0,0597704559501256;0,692143007386708
"86";1000;2;3,71886973214949;0,563149021876704;0,0860824024826999;0,477066619394004
"87";1000;4;3,94959589563015;0,906560833749083;0,0716264315549416;0,834934402194141
"88";1000;4;4,03045413375004;0,913801210882214;0,0505746031261334;0,86322660775608
"89";1000;3;4,19076283408577;0,739003715514889;0,0512381993282578;0,687765516186631
"90";1000;4;3,84353923552592;0,924473171062823;0,106669568662474;0,817803602400348
"91";1000;5;3,92901256273079;0,952551805382783;0,0640307361001489;0,888521069282635
"92";1000;4;4,09488689206544;0,922033457199317;0,020234471946915;0,901798985252402
"93";1000;4;3,98997814540558;0,921085126291744;0,135629593612362;0,785455532679383
"94";1000;2;3,64404706221503;0,545875845829357;0,0629875531718412;0,482888292657516
"95";1000;4;3,72343777965639;0,919494258480173;0,0438023120899366;0,875691946390236
"96";1000;4;3,89280434192883;0,914030126265124;0,119918810170144;0,79411131609498
"97";1000;3;4,1149334632029;0,769397155958741;0,0587735600606867;0,710623595898054
"98";1000;2;4,02009867087876;0,555489315259984;0,0476764063276781;0,507812908932306
"99";1000;4;4,06112381636905;0,900987660293134;0,0307901671520971;0,870197493141037
"100";1000;4;4,08905618480064;0,91754245351228;0,0876008531320384;0,829941600380241
