"";"q";"ncomp";"RMSE";"R2";"Q2";"R2-Q2"
"1";25;3;3,3087770470466;0,797869969703101;0,727270270078842;0,0705996996242594
"2";25;3;3,13754647233472;0,777919263768747;0,735215626466981;0,0427036373017656
"3";25;3;3,33920499795483;0,813277906956083;0,713215527565924;0,100062379390159
"4";25;3;3,14907675688596;0,808395762134099;0,730789449270008;0,0776063128640909
"5";25;3;3,07229675130417;0,806994067608787;0,742489689111564;0,0645043784972237
"6";25;3;3,17592298475733;0,853875666861244;0,71464518266498;0,139230484196264
"7";25;3;3,15248554564894;0,79766810199727;0,736387035205208;0,0612810667920622
"8";25;3;3,1502074770248;0,808795415287448;0,713093754799089;0,0957016604883592
"9";25;3;3,18665320769039;0,832625736720054;0,709774841843734;0,12285089487632
"10";25;3;3,06177881339543;0,765891438960824;0,738777739059029;0,027113699901795
"11";25;3;3,17090103082842;0,844584327719273;0,731480795263317;0,113103532455956
"12";25;3;3,0305697241638;0,839535985438092;0,718717721479456;0,120818263958636
"13";25;3;3,48296074412846;0,840027821164577;0,711574218436287;0,128453602728289
"14";25;3;3,31774527701653;0,810558168812717;0,694414406424051;0,116143762388666
"15";25;3;3,11147872908062;0,803079605494494;0,721930661622594;0,0811489438719009
"16";25;3;3,28839065579654;0,792265126252307;0,692986759564428;0,0992783666878787
"17";25;3;3,10782266900413;0,812070525772235;0,750373316214658;0,0616972095575775
"18";25;2;3,23807868042064;0,785852261754231;0,710815682288367;0,0750365794658643
"19";25;3;3,26435665293996;0,836281927852164;0,687727151065169;0,148554776786995
"20";25;3;3,13376707240724;0,824866799778633;0,691898436434477;0,132968363344156
"21";25;3;3,09112152707918;0,79710000886031;0,753169641963206;0,0439303668971036
"22";25;3;3,19417246379715;0,804753316043842;0,759785405537265;0,0449679105065764
"23";25;3;3,13809032454577;0,802947065491047;0,746280880521692;0,0566661849693557
"24";25;3;3,19109909190253;0,816570696377805;0,701552954381297;0,115017741996507
"25";25;2;3,14693049410533;0,816780431056374;0,729583152394636;0,0871972786617377
"26";25;3;3,04060630132158;0,799063483964074;0,714821971413592;0,084241512550482
"27";25;3;3,1878109794787;0,796957609408097;0,735170554828502;0,0617870545795949
"28";25;3;2,99448409182284;0,769935522033501;0,726568290778924;0,043367231254577
"29";25;3;3,11815698047479;0,827372212311853;0,757186641914186;0,0701855703976673
"30";25;3;3,22899372364017;0,835340315997942;0,694356829785805;0,140983486212137
"31";25;3;3,15765966487432;0,790640489090105;0,721494895665543;0,0691455934245618
"32";25;3;3,15438929210588;0,804683829626292;0,68202760339038;0,122656226235912
"33";25;3;3,24062379402486;0,80735660887725;0,694240802121971;0,113115806755278
"34";25;3;3,24907407650616;0,821309124531896;0,751569256067681;0,0697398684642152
"35";25;2;3,06120348899153;0,805960731005928;0,720938639767118;0,0850220912388098
"36";25;3;3,20352952291794;0,803707031706686;0,651581076594646;0,152125955112041
"37";25;3;3,19333244595753;0,854770881111974;0,66176822739241;0,193002653719564
"38";25;3;3,15706450113523;0,840646095324694;0,736052196410931;0,104593898913763
"39";25;3;3,19888348903041;0,795533622860808;0,703479016799475;0,0920546060613326
"40";25;3;3,08343753255165;0,81741960595794;0,687711097676099;0,12970850828184
"41";25;3;3,08644160703626;0,764653052410849;0,737593196133663;0,0270598562771858
"42";25;3;3,23261099169165;0,756888688613851;0,740203559734212;0,0166851288796391
"43";25;3;3,26887615654425;0,823753461345966;0,695935301367121;0,127818159978845
"44";25;3;3,07582237347768;0,830436698680461;0,714783179703437;0,115653518977023
"45";25;3;3,20543522557495;0,790881922015957;0,711897013608732;0,0789849084072249
"46";25;3;3,15986406525719;0,819640272710455;0,715509521274457;0,104130751435997
"47";25;3;3,14987323278704;0,831415453268798;0,687789253748078;0,14362619952072
"48";25;3;3,36514437938708;0,815145281398646;0,733153387812173;0,0819918935864733
"49";25;3;3,17411305463319;0,823267474753336;0,718485145777174;0,104782328976162
"50";25;3;3,32825506966367;0,820445134226816;0,729585204032009;0,0908599301948071
"51";25;3;3,2830451204632;0,829950099472987;0,704079475526736;0,125870623946251
"52";25;3;3,22143847816028;0,785542371049808;0,714887780624593;0,0706545904252142
"53";25;3;3,12357027345975;0,833386972710517;0,742270473968977;0,0911164987415394
"54";25;3;3,2844936303766;0,799871957887091;0,672851969523313;0,127019988363778
"55";25;3;3,14558818823842;0,819083832593296;0,725060083277522;0,094023749315774
"56";25;3;3,24035547804971;0,843071923432357;0,684353137501406;0,158718785930951
"57";25;3;3,13684775864391;0,81510880413464;0,738884016990998;0,0762247871436421
"58";25;3;3,28477774960002;0,821966940891495;0,694646273486228;0,127320667405267
"59";25;3;3,10564172473608;0,808168229865786;0,723839693448639;0,0843285364171477
"60";25;3;3,20618681619917;0,808348868147947;0,714532273062392;0,0938165950855546
"61";25;3;3,41088600331607;0,792294343835735;0,699510977188282;0,0927833666474532
"62";25;3;3,34916114120242;0,795103470646962;0,667457619931882;0,12764585071508
"63";25;2;3,18020161286551;0,800317094466575;0,742995939160473;0,0573211553061023
"64";25;3;3,31564826220665;0,815483444704536;0,729068042022385;0,086415402682151
"65";25;3;3,24483082086374;0,843667063943393;0,717627280775731;0,126039783167663
"66";25;3;3,27426392946308;0,808681648530079;0,717780670202072;0,0909009783280076
"67";25;3;3,16948498744616;0,835025437475813;0,715233851379962;0,11979158609585
"68";25;3;3,08541561367594;0,795068934437197;0,719942522680391;0,0751264117568053
"69";25;3;3,39066336484384;0,810829123473118;0,67156617770506;0,139262945768058
"70";25;3;3,33408851172098;0,817764363760936;0,663305677572736;0,1544586861882
"71";25;3;3,2619026011725;0,780879088284719;0,707366135535285;0,0735129527494337
"72";25;3;3,17761708044664;0,824445764350732;0,734495114350565;0,0899506500001674
"73";25;3;3,12679932140587;0,809230995378159;0,708729972591402;0,100501022786757
"74";25;3;3,17380594676486;0,800283265647325;0,705612111307307;0,094671154340018
"75";25;3;3,17616203181788;0,786491519336306;0,704824234536123;0,081667284800183
"76";25;3;3,13620313195748;0,798481182508022;0,687687825190737;0,110793357317284
"77";25;3;3,41981930004239;0,818825749773615;0,712619578458977;0,106206171314637
"78";25;3;3,22573115884297;0,836269636740176;0,722256058422121;0,114013578318055
"79";25;3;3,23119237966389;0,791166814597977;0,729651775019616;0,0615150395783615
"80";25;3;3,06386273938957;0,852790883435257;0,700710780223768;0,15208010321149
"81";25;3;3,22085100533802;0,813128733824992;0,739473293338023;0,0736554404869698
"82";25;3;3,30830681724531;0,868495888750209;0,729234320570667;0,139261568179542
"83";25;3;3,20148582354624;0,8295017212016;0,737328065730778;0,0921736554708225
"84";25;3;3,3589765520385;0,826532868261937;0,723532108742992;0,103000759518945
"85";25;3;3,38059559930134;0,843021946074355;0,665305979190295;0,17771596688406
"86";25;3;3,29053915674582;0,811924390035443;0,726614080897254;0,085310309138189
"87";25;3;3,17178143770221;0,800758926353858;0,733472322219517;0,0672866041343417
"88";25;3;3,29631847932955;0,831492630098978;0,691299469511874;0,140193160587103
"89";25;3;3,09871979464449;0,805306674729346;0,753107711477288;0,0521989632520575
"90";25;3;3,09448367229755;0,863208154424191;0,740012860687262;0,123195293736929
"91";25;3;3,37531207257772;0,830998422434838;0,696625586552104;0,134372835882734
"92";25;3;3,13472352383897;0,785540495780626;0,755452804142736;0,0300876916378905
"93";25;3;3,03401205384934;0,810764114204094;0,714336656221866;0,096427457982228
"94";25;3;3,23114173414854;0,79947534208071;0,714068986770998;0,0854063553097121
"95";25;3;3,18153282722409;0,82971739001731;0,756934826133534;0,0727825638837759
"96";25;3;3,09891141577124;0,831182326230721;0,740556837744126;0,0906254884865952
"97";25;3;3,14097560802145;0,823072852116225;0,707075617431635;0,115997234684589
"98";25;3;3,06858902490418;0,826228694889089;0,706802815726345;0,119425879162743
"99";25;3;3,23636935477791;0,82853693875103;0,693839418194268;0,134697520556762
"100";25;3;3,08675990356214;0,811172347931947;0,728818507683181;0,0823538402487658
