"";"p";"ncomp";"RMSE";"R2";"Q2";"R2-Q2"
"1";500;1;3,98274611153007;0,255353780712484;0,0387236854715609;0,216630095240923
"2";500;1;4,12768185745064;0,284462297575404;-0,00143566259784644;0,28589796017325
"3";500;1;4,03243725336483;0,24665995838813;0,0371072243509468;0,209552734037184
"4";500;1;3,97234434409715;0,330764404481406;0,0499463316283552;0,28081807285305
"5";500;1;4,23959291464664;0,285698892893947;-0,00278912455977887;0,288488017453726
"6";500;1;3,82745385843569;0,288087453041905;0,062761749886651;0,225325703155254
"7";500;1;3,66492147799338;0,297769887985102;0,100845308923762;0,19692457906134
"8";500;1;3,9815540612686;0,285580883580556;0,048074491757282;0,237506391823274
"9";500;1;3,91260030573132;0,285648893039832;0,0251665386868402;0,260482354352992
"10";500;1;4,02936507549108;0,322538733161429;-0,0249006388173785;0,347439371978808
"11";500;1;4,25800788559921;0,296432496401581;0,00915308022134331;0,287279416180237
"12";500;1;4,2224751421736;0,300516301821082;0,0390702676115177;0,261446034209564
"13";500;1;4,26045125855977;0,262432988660872;-0,0018329448002381;0,26426593346111
"14";500;1;4,05572151347841;0,246358112459792;-0,0164599022379868;0,262818014697779
"15";500;1;3,99235602581618;0,278673546051418;0,0265407535584244;0,252132792492994
"16";500;1;3,77844340509111;0,262274188116984;0,0926993660948197;0,169574822022164
"17";500;1;3,9323561468867;0,285636170180667;0,0240740193151489;0,261562150865518
"18";500;1;4,14617227347171;0,299599870596603;-0,00697043284739451;0,306570303443997
"19";500;1;3,93313518066272;0,273572044289932;0,0674564041341229;0,206115640155809
"20";500;1;3,97713831720132;0,299181160725155;0,0661462248868896;0,233034935838265
"21";500;1;4,05267530676097;0,174225200812516;0,0564831780194092;0,117742022793107
"22";500;1;3,99134006500286;0,285238995906983;0,00740068573413122;0,277838310172852
"23";500;1;4,08771151798969;0,266469882584205;0,0219637643972213;0,244506118186984
"24";500;1;4,01830175704268;0,204196224656108;0,0739908475883988;0,130205377067709
"25";500;1;4,02259517163314;0,250747090072399;0,0844248446761625;0,166322245396237
"26";500;1;4,17553874299226;0,281300427154499;0,0423876970227062;0,238912730131793
"27";500;1;4,20725960708212;0,274972847226448;0,0260010896547471;0,248971757571701
"28";500;1;4,1510656609673;0,230409694777151;0,00836987503981301;0,222039819737338
"29";500;1;4,00609277014997;0,249912932921214;-0,00228340227523804;0,252196335196452
"30";500;1;4,08101252446673;0,285554889506175;0,0337443172312474;0,251810572274928
"31";500;1;4,308556333105;0,305240490276679;0,0345464133414309;0,270694076935248
"32";500;1;3,99097363510965;0,267497719942844;0,0385799677297812;0,228917752213062
"33";500;1;4,0088056386438;0,253419186210866;0,0497264552949751;0,203692730915891
"34";500;1;4,16504780351577;0,229175033632379;0,0498659845817535;0,179309049050625
"35";500;1;3,98812608380332;0,225435508545425;0,037701835671317;0,187733672874108
"36";500;1;3,72943736522826;0,293041812132331;0,0395351790753308;0,253506633057
"37";500;1;4,16088395007721;0,308229108952399;0,0359643912007011;0,272264717751698
"38";500;1;3,92544718385471;0,29313424686239;0,074885069420663;0,218249177441727
"39";500;1;4,18668598591257;0,272128565165453;0,0369433739421092;0,235185191223344
"40";500;1;3,97606886204417;0,226885288078624;0,00932455039797131;0,217560737680653
"41";500;1;4,2067929565153;0,344131823721783;0,0126660618859883;0,331465761835795
"42";500;1;4,1537815721924;0,235146719638695;0,041140253793027;0,194006465845668
"43";500;1;3,89882088828234;0,282496437545817;0,00835337965836247;0,274143057887455
"44";500;1;3,99018339268636;0,294542721165551;0,072673854144751;0,2218688670208
"45";500;1;4,05929439537397;0,229987325390825;0,021393773262148;0,208593552128677
"46";500;1;4,15722704622007;0,324962026097469;0,0142160236669633;0,310746002430506
"47";500;1;4,02965723800162;0,292647611426589;0,00698685684238298;0,285660754584206
"48";500;1;4,13455924692478;0,23919299926275;0,0879312126231077;0,151261786639642
"49";500;1;3,90697159971389;0,272293678593151;0,0301761724320243;0,242117506161127
"50";500;1;4,24663980092554;0,288703611342062;0,0658550273451247;0,222848583996937
"51";500;1;4,13524445373014;0,245761976344618;0,0484483973833325;0,197313578961286
"52";500;1;3,92445782615472;0,30813290080367;0,0533476801752585;0,254785220628411
"53";500;1;3,82427726608107;0,261105375480037;0,0448859648844766;0,21621941059556
"54";500;1;3,83539317540675;0,235017288117841;0,0471724744649941;0,187844813652847
"55";500;1;4,33876808775719;0,238483585536562;0,0669626330547235;0,171520952481839
"56";500;1;4,17378158288428;0,283806074657579;0,0804818769761469;0,203324197681432
"57";500;1;4,12986374605681;0,260384542144434;-0,00751618068971727;0,267900722834151
"58";500;1;3,87513032659977;0,278625289631702;0,0772302806602324;0,20139500897147
"59";500;1;4,32049369563649;0,258811765214656;0,0196151970157213;0,239196568198934
"60";500;1;4,08357343846525;0,246349676526039;0,0166104051440912;0,229739271381948
"61";500;1;4,39948603248314;0,264451243828389;0,0150983899931464;0,249352853835243
"62";500;1;3,84910228523315;0,363687577197361;0,0551090886000368;0,308578488597324
"63";500;1;4,01331190048765;0,273720242924353;0,0862045353396848;0,187515707584669
"64";500;1;3,93745993655317;0,246104019740972;0,0666558580708773;0,179448161670094
"65";500;1;3,89389828438174;0,248687550703522;0,061289237384332;0,18739831331919
"66";500;1;3,96687292162127;0,289405628706185;0,0125675795656692;0,276838049140516
"67";500;1;4,11292172778809;0,22507472665502;-0,0446783484719069;0,269753075126927
"68";500;1;4,07847514415797;0,300587887191126;0,0784516871233358;0,222136200067791
"69";500;1;4,02895998223623;0,309909794332787;0,0326781229845365;0,277231671348251
"70";500;1;4,23167444680216;0,230849184928589;-0,00286890427631481;0,233718089204904
"71";500;1;3,85496179846554;0,272938282508776;0,0899048202937774;0,183033462214999
"72";500;1;3,82457582283071;0,303476031398573;0,047156142785144;0,256319888613429
"73";500;1;3,81374201882954;0,262375945135004;0,0531005768082257;0,209275368326778
"74";500;1;4,15831973889606;0,272649249438617;0,0536240969958909;0,219025152442727
"75";500;1;3,99629048404724;0,338844838857106;0,0475135603245715;0,291331278532535
"76";500;1;4,15369317144107;0,232609627181491;0,0139860840554517;0,218623543126039
"77";500;1;4,18229802714922;0,268079388520715;0,000881376356565267;0,26719801216415
"78";500;1;4,24369519098787;0,318937434647474;0,0367596746884514;0,282177759959022
"79";500;1;3,90637348027472;0,206984430179002;0,0409429977456787;0,166041432433323
"80";500;1;3,95503712021993;0,26903270244846;0,050389474661985;0,218643227786475
"81";500;1;3,8013538472998;0,269508418675499;0,105242984786349;0,16426543388915
"82";500;1;3,83126760640301;0,282152143551245;0,0487469447204898;0,233405198830755
"83";500;1;3,9347470822051;0,249578038896096;0,0361663499769777;0,213411688919118
"84";500;1;4,02607277471766;0,225272054658806;0,0167763040295283;0,208495750629277
"85";500;1;4,01316342588265;0,284193003909931;0,0380561822175249;0,246136821692406
"86";500;1;4,24857528463766;0,270524818642227;0,0172373086313521;0,253287510010875
"87";500;1;3,74389900207906;0,198630200892188;0,0510468946103662;0,147583306281822
"88";500;1;4,03084059922864;0,264694275563944;0,0820764844819987;0,182617791081946
"89";500;1;3,90437885579307;0,268464480831795;0,0647587961914696;0,203705684640325
"90";500;1;3,91610193121695;0,190169999869723;0,0553916086764213;0,134778391193302
"91";500;1;4,15432619162221;0,249028220301838;0,0127402193450437;0,236288000956794
"92";500;1;4,18195092385135;0,245957697792584;0,0186539835667453;0,227303714225839
"93";500;1;3,97475525524659;0,248593642716747;0,069888735612189;0,178704907104558
"94";500;1;3,89147490426819;0,293008089689977;0,0129030339172017;0,280105055772775
"95";500;1;3,9911573424519;0,250969208090986;0,0428995469983519;0,208069661092634
"96";500;1;3,82356212197547;0,274275718998509;0,052539862552424;0,221735856446085
"97";500;1;4,11919817509937;0,257191357325421;-0,00210983061464787;0,259301187940068
"98";500;1;4,0878273106257;0,302054557507826;0,0629224677722994;0,239132089735527
"99";500;1;4,05509407539255;0,335155934550067;-0,00435026723674259;0,33950620178681
"100";500;1;4,19310153576704;0,254301431267387;0,0413486087745677;0,212952822492819
