"";"noise_weight";"ncomp";"RMSE";"R2";"Q2";"R2-Q2"
"849";4,25;0;10,1517329113575;0;-0,00611418548153297;0,00611418548153297
"850";4,25;0;10,275574438104;0;-0,0225699062471583;0,0225699062471583
"851";4,5;0;10,7897504340361;0;-0,00399268013466991;0,00399268013466991
"852";4,5;0;11,1274377145868;0;-0,0144384527824803;0,0144384527824803
"853";4,5;0;10,9102560399893;0;-0,00624995885849922;0,00624995885849922
"854";4,5;0;10,3606096327651;0;-0,0278063577853791;0,0278063577853791
"855";4,5;0;10,9761670802052;0;-0,0166565006841766;0,0166565006841766
"856";4,5;0;10,6692213508062;0;-0,0112201274293358;0,0112201274293358
"857";4,5;0;10,555677067291;0;-0,00596104176850343;0,00596104176850343
"858";4,5;0;10,5685421867223;0;-0,00335711795591753;0,00335711795591753
"859";4,5;0;11,0869764385928;0;-0,0218044386531309;0,0218044386531309
"860";4,5;0;10,9232043658187;0;-0,028032569346744;0,028032569346744
"861";4,5;0;10,6070488041323;0;-0,00501875659203499;0,00501875659203499
"862";4,5;0;10,2926552071549;0;-0,0167132377852595;0,0167132377852595
"863";4,5;0;10,74191165483;0;-0,011977352144491;0,011977352144491
"864";4,5;0;10,7040946085814;0;-0,025709029093246;0,025709029093246
"865";4,5;0;10,9164058824246;0;-0,0382456997896208;0,0382456997896208
"866";4,5;0;10,5213087641874;0;-0,0220780787279311;0,0220780787279311
"867";4,5;0;10,4842977390074;0;-0,00394804226530066;0,00394804226530066
"868";4,5;0;10,7640607335237;0;-0,0104386123878992;0,0104386123878992
"869";4,5;0;10,4583862963778;0;-0,0151229403610986;0,0151229403610986
"870";4,5;0;10,8654078353503;0;-0,0151054245294231;0,0151054245294231
"871";4,5;0;10,7435675294916;0;-0,0190725235587845;0,0190725235587845
"872";4,5;0;10,6961529227805;0;-0,0115823137859714;0,0115823137859714
"873";4,5;0;10,533239924472;0;-0,0149368909472805;0,0149368909472805
"874";4,5;0;10,3490102777919;0;-0,0114241709908105;0,0114241709908105
"875";4,5;0;10,902659387937;0;-0,0247555284787944;0,0247555284787944
"876";4,5;0;11,0724357820317;0;-0,00499099210474685;0,00499099210474685
"877";4,5;0;10,8018252734804;0;-0,0121375515217002;0,0121375515217002
"878";4,5;0;10,7329412926299;0;-0,031432838820916;0,031432838820916
"879";4,5;0;10,8157102059996;0;-0,0343921015675783;0,0343921015675783
"880";4,5;0;10,3354417036434;0;-0,0168134938207525;0,0168134938207525
"881";4,5;0;10,8870260040467;0;-0,00880207101304142;0,00880207101304142
"882";4,5;0;10,8401293764232;0;-0,0188526984992952;0,0188526984992952
"883";4,5;0;10,7693056755344;0;-0,0141202385996348;0,0141202385996348
"884";4,5;0;11,1035354139919;0;-0,0228503311894797;0,0228503311894797
"885";4,5;0;10,5959075325678;0;-0,0107967683008579;0,0107967683008579
"886";4,5;0;10,6239331910585;0;-0,0181370262313791;0,0181370262313791
"887";4,5;0;10,807050997891;0;-0,0482938035487541;0,0482938035487541
"888";4,5;0;11,063797441983;0;-0,0266671314785203;0,0266671314785203
"889";4,5;0;11,1696118572882;0;-0,0160477312894882;0,0160477312894882
"890";4,5;0;10,4858234992826;0;-0,014811835129598;0,014811835129598
"891";4,5;0;11,1803662535741;0;-0,0366195451743092;0,0366195451743092
"892";4,5;0;10,7216390840809;0;-0,0166727332149734;0,0166727332149734
"893";4,5;0;10,6078939385968;0;-0,0152517503789642;0,0152517503789642
"894";4,5;0;10,6890965664198;0;-0,0299182182688729;0,0299182182688729
"895";4,5;0;10,8659703593399;0;-0,0178616850669544;0,0178616850669544
"896";4,5;0;10,3627728491357;0;-0,00748796115143047;0,00748796115143047
"897";4,5;0;10,7501464674474;0;-0,0097321134263908;0,0097321134263908
"898";4,5;0;10,4875876913727;0;-0,00703068330657719;0,00703068330657719
"899";4,5;0;11,0670843786968;0;-0,0102135582837994;0,0102135582837994
"900";4,5;0;10,530779170457;0;-0,0103964405042583;0,0103964405042583
"901";4,75;0;11,5067237972924;0;-0,0127452545106506;0,0127452545106506
"902";4,75;0;11,2853339077035;0;-0,0279586154327514;0,0279586154327514
"903";4,75;0;11,5174034924209;0;-0,0307414327724531;0,0307414327724531
"904";4,75;0;11,2449698150488;0;-0,015780563129115;0,015780563129115
"905";4,75;0;10,8352253919365;0;-0,00272875525063165;0,00272875525063165
"906";4,75;0;11,6111323972864;0;-0,0249979678896268;0,0249979678896268
"907";4,75;0;11,2767571612952;0;-0,0110801034097987;0,0110801034097987
"908";4,75;0;11,393772176557;0;-0,0399278287972524;0,0399278287972524
"909";4,75;0;11,6415915122026;0;-0,0114369724526435;0,0114369724526435
"910";4,75;0;11,0234486560197;0;-0,00342664918843316;0,00342664918843316
"911";4,75;0;11,4885996925456;0;-0,0218175030783125;0,0218175030783125
"912";4,75;0;11,2576321955951;0;-0,0121251868036589;0,0121251868036589
"913";4,75;0;11,3540341377794;0;-0,0131454660231796;0,0131454660231796
"914";4,75;0;10,766628410628;0;-0,0131835576162231;0,0131835576162231
"915";4,75;0;11,3385362355902;0;-0,00484178236610933;0,00484178236610933
"916";4,75;0;11,2935175183445;0;-0,0111463346806671;0,0111463346806671
"917";4,75;0;11,5983283227339;0;-0,0236200575090639;0,0236200575090639
"918";4,75;0;11,6199021929737;0;-0,012568169309132;0,012568169309132
"919";4,75;0;11,3193586467847;0;-0,0268232392806578;0,0268232392806578
"920";4,75;0;10,9649399295949;0;-0,00951990089353294;0,00951990089353294
"921";4,75;0;11,1068051429446;0;-0,014306368243082;0,014306368243082
"922";4,75;0;11,0308072788442;0;-0,00275877816684833;0,00275877816684833
"923";4,75;0;11,0619578680288;0;-0,00831204898233517;0,00831204898233517
"924";4,75;0;11,5936247969337;0;-0,00799723462234625;0,00799723462234625
"925";4,75;0;11,3289002011275;0;-0,0130690988694906;0,0130690988694906
"926";4,75;0;11,0946682577502;0;-0,00597189232004047;0,00597189232004047
"927";4,75;0;11,2606044778346;0;-0,00107779392145746;0,00107779392145746
"928";4,75;0;11,6430059718795;0;-0,0157095324791658;0,0157095324791658
"929";4,75;0;10,9847608910426;0;-0,00970133044449328;0,00970133044449328
"930";4,75;0;11,2409863336834;0;-0,0277601641918213;0,0277601641918213
"931";4,75;0;10,9755204602258;0;-0,00369570099672289;0,00369570099672289
