"";"q";"ncomp";"RMSE";"R2";"Q2";"R2-Q2"
"1";25;1;2,80932853366695;0,285416565399613;0,361528423405539;-0,0761118580059251
"2";25;1;2,5737599289851;0,496934199993848;0,394398823583546;0,102535376410302
"3";25;1;2,92988836490612;0,312687975079179;0,255914264563128;0,0567737105160512
"4";25;1;2,94368021147717;0,211204382080214;0,242059424386589;-0,0308550423063754
"5";25;1;2,66055636998071;0,336270377832092;0,272212895525527;0,0640574823065651
"6";25;1;2,95519543047121;0,361376741976872;0,320320322695182;0,0410564192816901
"7";25;1;2,82370912893745;0,331348806974061;0,204536277711721;0,12681252926234
"8";25;1;2,98713200284089;0,278560679285637;0,153886505259376;0,124674174026261
"9";25;1;2,64475039006507;0,467768768283232;0,38483410163559;0,0829346666476428
"10";25;1;2,70207325046812;0,504431635797245;0,370044697922634;0,134386937874611
"11";25;1;2,85341098639966;0,37604870405709;0,288777750830375;0,087270953226715
"12";25;1;3,03272925390464;0,196117902773679;0,185846268886643;0,0102716338870359
"13";25;1;3,12692053213508;0,239066166420534;0,185264962122296;0,053801204298238
"14";25;1;2,94165816595266;0,273103539732943;0,297051602389202;-0,0239480626562598
"15";25;1;2,8179437560461;0,310391058300359;0,270965129264154;0,0394259290362043
"16";25;1;3,03074176446444;0,303754907619254;0,334286714002768;-0,0305318063835137
"17";25;1;2,91454113015263;0,266757380332739;0,258815702100332;0,00794167823240677
"18";25;1;2,8961720875107;0,30808012081032;0,267597299470235;0,0404828213400859
"19";25;1;2,91923331646866;0,277315500453929;0,202250632654579;0,0750648677993501
"20";25;1;2,81675960492332;0,30529645325095;0,325954421460364;-0,0206579682094141
"21";25;1;2,82505209087182;0,420118643255599;0,267494594623227;0,152624048632372
"22";25;1;2,53018393804562;0,440424129485322;0,457720834603739;-0,0172967051184166
"23";25;1;2,53695585132781;0,458540234493543;0,455016444090189;0,00352379040335382
"24";25;1;2,89774263714362;0,194606847478033;0,275989308739156;-0,0813824612611226
"25";25;1;2,8995583969836;0,201321083955551;0,205944579049019;-0,00462349509346738
"26";25;1;2,75241816427132;0,409373092547272;0,306780060534297;0,102593032012975
"27";25;1;2,85534656486449;0,277773999168631;0,26620357779609;0,0115704213725412
"28";25;1;2,92095002880926;0,333841979166655;0,294184093102469;0,0396578860641855
"29";25;1;2,91999792095622;0,302119119005289;0,212945266853867;0,0891738521514216
"30";25;1;2,99130173985109;0,275322616100348;0,213841876749337;0,0614807393510106
"31";25;1;2,89708574958092;0,195997683963226;0,246157125140681;-0,0501594411774556
"32";25;1;2,89356637208833;0,300792610728431;0,341756227401031;-0,0409636166726005
