"";"q";"ncomp";"RMSE";"R2";"Q2";"R2-Q2"
"1";25;2;3,17288514616168;0,793684434793597;0,688587678652944;0,105096756140653
"2";25;2;3,31081805814625;0,773633559533322;0,694010679084021;0,0796228804493015
"3";25;3;3,10294247356338;0,828202329591802;0,70185927724003;0,126343052351772
"4";25;2;3,14540165615844;0,817565942714058;0,752937533916769;0,0646284087972889
"5";25;2;3,17882804460182;0,809377598480927;0,740998300693635;0,068379297787292
"6";25;2;3,19419404876337;0,820471057115671;0,717015603295059;0,103455453820613
"7";25;3;2,89066380721119;0,832783278388003;0,749899508439097;0,082883769948906
"8";25;2;3,16884695114646;0,828831029722899;0,759232215208957;0,0695988145139421
"9";25;2;3,07276044949633;0,789579802031812;0,721790244046669;0,0677895579851433
"10";25;2;3,18532104197712;0,768036246309351;0,743972506656475;0,024063739652876
"11";25;4;2,96159028278626;0,82057585255943;0,754714671738662;0,0658611808207684
"12";25;2;3,25518374377637;0,817001650160333;0,746662902849915;0,0703387473104183
"13";25;2;3,26704600554818;0,824898668584519;0,66747956717926;0,157419101405258
"14";25;5;3,08766208808091;0,849172134075257;0,722676406683541;0,126495727391716
"15";25;2;3,2393670178352;0,816457186997907;0,727879191965619;0,088577995032288
"16";25;3;3,12338245236935;0,88082549526699;0,731093309582791;0,149732185684199
"17";25;3;3,17463673615071;0,807633023290773;0,720794611698753;0,0868384115920198
"18";25;2;2,96462939206453;0,789334601807236;0,762315049799933;0,0270195520073031
"19";25;3;3,00959799981111;0,826599448332243;0,735024265740176;0,0915751825920671
"20";25;2;2,96399155933912;0,82183046986998;0,716486340843145;0,105344129026834
"21";25;2;3,22454793158012;0,809892607997048;0,74405808524505;0,065834522751998
"22";25;2;3,23351442802762;0,809108097600625;0,74442706929822;0,0646810283024052
"23";25;2;3,01821215481204;0,805467375779592;0,713059638699725;0,0924077370798663
"24";25;2;3,19034660945743;0,794391849863997;0,737420622212386;0,0569712276516116
"25";25;3;3,04716753094365;0,847819356333203;0,723221446087915;0,124597910245288
"26";25;2;3,15933444933486;0,805618179220803;0,745527849792684;0,060090329428119
"27";25;2;2,94220517546123;0,774827422928648;0,675467617068145;0,0993598058605034
"28";25;2;3,07462568761196;0,814434381084082;0,715366296973307;0,0990680841107755
"29";25;3;3,20681878608961;0,847409039692246;0,706641972555055;0,140767067137192
"30";25;2;3,20493300937159;0,818909986025411;0,700361006147414;0,118548979877997
"31";25;3;3,00641262286107;0,841341939773646;0,738085080175713;0,103256859597933
"32";25;3;3,0326674154495;0,781567889108458;0,758436557837591;0,0231313312708669
"33";25;2;3,14346123781605;0,795617450815383;0,703740175403977;0,0918772754114056
"34";25;2;3,0994756315681;0,794258444729933;0,729996176841838;0,0642622678880955
"35";25;2;3,16046438146003;0,81886990545726;0,711374480260281;0,107495425196978
"36";25;2;3,14674674381522;0,843111789996396;0,728342876813544;0,114768913182852
"37";25;2;3,0270676947614;0,838077721951273;0,725112478153528;0,112965243797745
"38";25;3;2,96713783267465;0,791223707021193;0,733284427526034;0,0579392794951592
"39";25;2;3,07147927511047;0,795347001965922;0,70941448290878;0,0859325190571419
"40";25;3;3,04759320706743;0,830283529932545;0,763888295207449;0,0663952347250955
"41";25;2;3,18335393219679;0,846812049649729;0,706309600534492;0,140502449115237
"42";25;3;3,12577763563066;0,797906181683225;0,751148311232963;0,0467578704502619
"43";25;2;3,06440674608899;0,800362949307395;0,708956473263676;0,091406476043719
"44";25;2;3,31178883515959;0,767398547291333;0,702646078126503;0,0647524691648301
"45";25;4;3,16398316295686;0,838526563572787;0,764765023879723;0,0737615396930632
"46";25;3;3,17256702726789;0,862495579973827;0,703518406968826;0,158977173005001
"47";25;2;3,19413599249064;0,831100094556364;0,75492572189429;0,0761743726620741
"48";25;3;3,01902262493668;0,856658386711735;0,705547055872414;0,151111330839321
"49";25;3;3,18740562294947;0,829457044242243;0,731172037845355;0,0982850063968871
"50";25;3;3,06732219285904;0,837544774537182;0,750560485181435;0,0869842893557466
