"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63";"V64";"V65";"V66";"V67";"V68";"V69";"V70";"V71";"V72";"V73";"V74";"V75";"V76";"V77";"V78";"V79";"V80";"V81";"V82";"V83";"V84";"V85";"V86";"V87";"V88";"V89";"V90";"V91";"V92";"V93";"V94";"V95";"V96";"V97";"V98";"V99";"V100"
"1";500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500
"2";3;2;3;2;2;3;3;2;2;3;2;3;2;2;3;3;2;3;3;3;3;2;3;2;2;3;2;3;2;2;3;3;3;2;3;3;3;3;3;3;2;2;3;3;3;3;3;3;2;3;3;2;2;3;3;3;2;2;3;3;3;2;2;2;3;2;2;3;3;3;2;2;3;2;3;3;4;2;2;3;2;3;3;3;2;3;3;3;3;3;3;3;2;2;3;2;2;2;2;3
"3";2,66072367917969;2,62224978921693;2,75153594716829;2,70110706107087;2,74110065801824;2,97404780554748;2,6322067604454;2,67761924479493;2,72055684191559;2,63931202681142;2,8241882201688;2,63279301673954;2,68146843707116;2,67752904556099;2,62476642056015;2,68470812494161;2,70411468261097;2,62492702335152;2,61658792372988;2,75476974052108;2,62905418650608;2,6963249942522;2,62175336558657;2,71218985058014;2,65699203085691;2,55689919603993;2,73478764655727;2,59808939057669;2,62033615933553;2,6719514918577;2,69828906300991;2,71752282827254;2,605189060705;2,68656141386987;2,60782059219594;2,72388031292417;2,65539249811822;2,74799119574891;2,58192292095822;2,70809150080864;2,7584628130397;2,81799128427001;2,60601318254215;2,62519411648369;2,92495543770219;2,63936118739795;2,67490135004427;2,69655648611028;2,82822445890858;2,71073252511009;2,52127164731844;2,64870233976006;2,71871831170606;2,61191552645655;2,51399090699462;2,53377438560406;2,70349696235773;2,64583079322767;2,55061625235017;2,55973538557175;2,74620190707563;2,72125546141512;2,62223579054306;2,62498901367746;2,70405732188789;2,65569016937446;2,67532304477669;2,71907751037903;2,65042867361831;2,62103173021965;2,6178875293351;2,52857976510826;2,61004118544107;2,68005435014337;2,64373115292265;2,62760811685382;2,57802151156448;2,70809784156159;2,86847529540748;2,71278980086598;2,65670591359089;2,56177763659885;2,61519101517534;2,66450572381975;2,69898585499118;2,68922941687961;2,61375517028461;2,79060176328984;2,6256081488065;2,5880644740945;2,59291038004278;2,55204471171369;2,66105839060451;2,81812385059635;2,67284356751652;2,64610346590829;2,63142506349089;2,63823097481789;2,66371546611668;2,61361820675611
"4";0,625626301705684;0,619758456770072;0,636931158520364;0,590019695072456;0,605291655594942;0,562697693972955;0,601084087382805;0,612391632433446;0,611184717354523;0,592030780433237;0,617783816875576;0,623109998734708;0,568741799453558;0,598239807339088;0,631456089042774;0,603068461155959;0,584403298223451;0,649354819455934;0,619473989851288;0,635483502908876;0,614922253792825;0,633650970889713;0,644678802301978;0,617870453753074;0,656297330011745;0,637828957191846;0,574748651986177;0,651265932664967;0,626131444702797;0,602820389241016;0,627599165488883;0,622732868809641;0,630944259629424;0,610450573891687;0,599502759228293;0,64770402173049;0,625641824482897;0,60822385792789;0,622550205505544;0,587005756647009;0,618400552703444;0,607547207726362;0,641402009670419;0,65228826770975;0,586470236373842;0,642958394392918;0,622851286229865;0,592102889955859;0,568753227149737;0,623396008899785;0,63435652723403;0,59900759747567;0,588872431559102;0,627049989477986;0,650011877127126;0,631216330268328;0,609999309992806;0,617051416732994;0,642254897762459;0,644201998424516;0,613750816692948;0,600190427291221;0,618039921718326;0,649113125822801;0,62375992238373;0,624114101346654;0,586431722788638;0,583333188954726;0,588514277418367;0,628899988464861;0,581556991047967;0,626352780118387;0,633079694927838;0,612993540484748;0,636290822084775;0,593376117862449;0,649826950814423;0,639388421324807;0,545780927822172;0,614310255721858;0,600576795435265;0,625662647068269;0,652963726395196;0,646859301680747;0,634880393039755;0,604235086734225;0,626122867986571;0,588564836323328;0,611847993480603;0,586971795376187;0,637664493853775;0,570024848853711;0,607781406933527;0,590595480782292;0,583648351044824;0,661389757818547;0,575138168600167;0,596434254347416;0,583802326909982;0,657695780013808
"5";0,624758170442123;0,594575816669124;0,58626310845672;0,5806436141963;0,593322637378717;0,524788879835749;0,612183310642948;0,604913620464253;0,572096760399861;0,611602946337652;0,580734578189049;0,630348503313853;0,616969857589784;0,589423522298256;0,626049981442587;0,623820323769035;0,609218531984307;0,630461836245686;0,626097428654157;0,580457174529434;0,607184973023765;0,622135743870942;0,613561541675775;0,565225425310063;0,594316265881836;0,625026930163733;0,590316115103729;0,60817062058975;0,608642638464756;0,588890226623407;0,565460630691211;0,632119353534774;0,617688874021828;0,629931894176979;0,597295885421925;0,592914375370783;0,616351151900734;0,580319226356593;0,629310618363553;0,577509276286953;0,575526669888449;0,584805661140543;0,628307753968146;0,588321358563785;0,518541237767635;0,587472288452834;0,621421119699804;0,593481937784758;0,554318956713205;0,611465272141415;0,644092732050433;0,595705564789778;0,597024990694758;0,632078891095939;0,639858770468722;0,657183050263378;0,568206505076818;0,619633399754136;0,631924740077735;0,624383747570296;0,569085363580256;0,586432074427386;0,614081587695436;0,629123124383002;0,60810815346536;0,578972090990245;0,602463342676071;0,583202940153122;0,606808818401188;0,628534056030008;0,612554625741481;0,66066256400607;0,611571650328188;0,581058332615235;0,574791784282278;0,61741745896118;0,628410441066284;0,589568968775993;0,56238627680765;0,582135071541002;0,590151531751284;0,623093423964504;0,616868558310233;0,615627180076552;0,598456850021199;0,576350168862963;0,605562148574404;0,545622679899143;0,607752426828416;0,635906985742983;0,620598730294703;0,628768034572039;0,613063072673964;0,559846688603264;0,586829694633135;0,597742145821538;0,589364577146077;0,603329922260449;0,601131750923077;0,619834261738213
"6";0,000868131263560779;0,025182640100948;0,0506680500636437;0,00937608087615582;0,0119690182162243;0,0379088141372061;-0,0110992232601426;0,00747801196919262;0,0390879569546615;-0,0195721659044146;0,0370492386865278;-0,0072385045791441;-0,0482280581362263;0,00881628504083198;0,00540610760018689;-0,0207518626130763;-0,0248152337608551;0,0188929832102483;-0,00662343880286875;0,0550263283794428;0,00773728076905966;0,0115152270187706;0,0311172606262025;0,0526450284430116;0,0619810641299092;0,0128020270281133;-0,0155674631175513;0,0430953120752171;0,0174888062380408;0,0139301626176087;0,062138534797672;-0,00938648472513326;0,0132553856075968;-0,0194813202852924;0,0022068738063673;0,0547896463597066;0,00929067258216287;0,0279046315712976;-0,00676041285800955;0,0094964803600559;0,0428738828149954;0,0227415465858187;0,0130942557022732;0,0639669091459658;0,0679289986062073;0,0554861059400833;0,00143016653006045;-0,00137904782889886;0,0144342704365321;0,0119307367583694;-0,00973620481640247;0,00330203268589224;-0,00815255913565616;-0,00502890161795277;0,0101531066584049;-0,0259667199950501;0,0417928049159874;-0,00258198302114221;0,010330157684724;0,0198182508542202;0,0446654531126917;0,0137583528638358;0,00395833402289036;0,0199900014397992;0,0156517689183697;0,0451420103564089;-0,0160316198874325;0,000130248801603727;-0,0182945409828206;0,000365932434853056;-0,0309976346935144;-0,0343097838876828;0,0215080445996498;0,0319352078695126;0,0614990378024971;-0,0240413410987309;0,0214165097481386;0,0498194525488147;-0,0166053489854782;0,0321751841808562;0,0104252636839809;0,00256922310376517;0,0360951680849633;0,0312321216041946;0,0364235430185561;0,0278849178712617;0,0205607194121672;0,0429421564241852;0,00409556665218758;-0,0489351903667964;0,0170657635590719;-0,0587431857183276;-0,00528166574043709;0,0307487921790274;-0,00318134358831113;0,063647611997009;-0,0142264085459097;-0,00689566791303298;-0,0173294240130943;0,0378615182755945
