"";"p";"ncomp";"RMSE";"R2";"Q2";"R2-Q2"
"1";500;3;4,0164677280113;0,743818436992978;0,0684034040205899;0,675415032972388
"2";500;4;3,85653214053128;0,876424381327476;0,118673003136438;0,757751378191037
"3";500;4;4,00996480425647;0,872189989323022;0,113591660155852;0,75859832916717
"4";500;5;3,47538204902416;0,926689497838944;0,172412692545241;0,754276805293703
"5";500;3;3,95830908245666;0,733648890363091;0,136923875484946;0,596725014878145
"6";500;5;3,62337681712723;0,912811626516234;0,160109358550795;0,752702267965439
"7";500;10;3,97299383147616;0,993555008810083;0,125603063248004;0,867951945562079
"8";500;4;4,00343442376357;0,852533262715304;0,0787031727847751;0,773830089930529
"9";500;4;3,65744465236849;0,891598378120609;0,136113582470283;0,755484795650326
"10";500;6;3,55350301096391;0,942803952171707;0,114177946382183;0,828626005789525
"11";500;4;3,63772577958338;0,864258650882814;0,0796649323999976;0,784593718482816
"12";500;9;3,78700117574718;0,991610730318252;0,080253537619754;0,911357192698498
"13";500;8;3,87585376415269;0,981378557564653;0,127555019281358;0,853823538283295
"14";500;3;3,84802612852155;0,734984460870905;0,182201223223383;0,552783237647522
"15";500;4;3,53682426743321;0,893260736728044;0,154710517398512;0,738550219329532
"16";500;4;3,82680099849808;0,879613054062449;0,121045424097919;0,75856762996453
"17";500;2;3,68143397554065;0,545918004703675;0,0946684462779601;0,451249558425715
"18";500;10;3,90096423611873;0,995205624844834;0,12313749731121;0,872068127533624
"19";500;3;3,86289192294164;0,743249128013193;0,111402602785501;0,631846525227692
"20";500;3;3,87092808194196;0,749788488839515;0,158065055883496;0,591723432956019
"21";500;4;3,60164860912074;0,85914714428095;0,19535308042907;0,66379406385188
"22";500;2;4,10206664062734;0,494983932108892;0,120137862764716;0,374846069344176
